FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 TFMI		 AnovaP	 TFDI  	 VarTerm	 MaxX 	 MinX 	 TFHWHM	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m70108c1r3.htb	   0.0	  0.03	 2.000	 20.00	 -15.00	 40.00	   0.0	 1.9500	 14.32	 16.0000	  5.50	  4.88	 1.478	 0.00000015	 0.596	  0.524	 16.00	  0.50	  5.2700	 0.8092	 0.01462317	 0.4164	 0.00000003	 1.0379	        NaN	  0.36	 13.96	 1.9502	 1.4579	 0.1000	
m70110c1r3.htb	   0.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   0.0	 3.0500	  9.01	 0.5000	  3.96	  5.80	 1.576	 0.61074793	 0.213	  1.394	 16.00	  0.50	  0.8200	 0.5856	 0.07619294	 0.0118	 0.14598316	 0.0792	        NaN	  3.96	  5.05	 3.0458	 0.1937	 0.1000	
m70110c2r3.htb	   0.0	  0.03	 2.000	 10.00	 -15.00	 40.00	   0.0	 2.1000	  3.71	 16.0000	  0.58	  0.20	 1.057	 0.01436556	 0.410	  0.894	 16.00	  0.50	  4.2500	 0.8810	 0.00553591	 0.1991	 0.00035275	 0.0382	        NaN	  0.00	  3.71	 2.1040	 1.0515	 0.0010	
m70110c3r3.htb	   0.0	  0.03	 2.000	 10.00	 -15.00	 40.00	   0.0	 2.2700	  5.73	 16.0000	  2.74	  2.94	 1.683	 0.04734203	 0.367	  0.804	 16.00	  0.50	  5.3400	 0.7357	 0.02893231	 0.0681	 0.00400163	 0.2546	        NaN	  1.03	  4.70	 2.2650	 1.3480	 0.1000	
m70111c1r3.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   0.0	 4.1200	 14.77	 0.5000	 10.85	 11.89	 2.179	 0.10589841	 0.269	  0.754	 16.00	  0.50	  9.8600	 0.7786	 0.01993670	 0.0589	 0.00757943	 0.1088	        NaN	  8.50	  6.27	 4.1156	 1.3929	 0.1000	
m70112c1r3.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 90.00	   0.0	 3.1000	  6.57	 0.5000	  4.65	  3.98	 1.296	 0.03722579	 0.269	  0.595	 16.00	  0.50	  6.1200	 0.7983	 0.01641143	 0.0777	 0.00204716	 0.0642	        NaN	  3.21	  3.36	 3.0965	 1.3061	 0.0779	
m70116c1r3.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1.3000	  7.79	 16.0000	  0.03	  0.08	 1.011	 0.00003620	 0.514	  1.246	 16.00	  0.50	  1.8800	 0.9426	 0.00125827	 0.3204	 0.00000022	 0.0931	        NaN	  0.00	  7.79	 1.2969	 0.7396	 0.0538	
m70117c1r3.htb	   0.0	  0.03	 2.000	 15.00	 -5.00	 40.00	   0.0	 2.6000	  6.97	 16.0000	  4.21	  5.27	 1.798	 0.01176872	 0.379	  0.602	 16.00	  0.50	  3.9600	 0.8794	 0.00569172	 0.1050	 0.00030465	 0.1928	        NaN	  3.92	  3.04	 2.6044	 0.8185	 0.1000	
m70117c2r3.htb	 180.0	  0.03	 2.000	 20.00	 -10.00	 50.00	   0.0	 1.4000	  7.24	 16.0000	  5.70	  5.42	 0.868	 0.13933536	 0.250	  0.462	 16.00	  0.50	  2.7100	 0.9042	 0.00355521	 0.0474	 0.00582335	 0.0380	        NaN	  5.66	  1.58	 1.3983	 0.8938	 0.1000	
m70117c3r3.htb	  30.0	  0.03	 2.000	 20.00	 -20.00	 50.00	   0.0	 1.7000	 25.02	 16.0000	 20.78	 22.49	 1.714	 0.08456096	 0.387	  0.532	 16.00	  0.50	  2.7400	 0.4543	 0.14207002	 0.0728	 0.03706143	 1.0115	        NaN	 20.68	  4.33	 1.6971	 0.7972	 0.1000	
